"team","location","target","forecast.date","season","observation","observation2","score"
"kot","region1","4wk",2016-01-06,"2015/2016",1.51447,NA,-2.1982250776698
"kot","region1","4wk",2016-01-11,"2015/2016",1.70551,NA,-2.1982250776698
"kot","region1","4wk",2016-01-18,"2015/2016",1.80717,NA,-2.1982250776698
"kot","region1","4wk",2016-01-25,"2015/2016",1.9911,NA,-2.1982250776698
"kot","region1","4wk",2016-02-01,"2015/2016",1.98808,NA,-2.1982250776698
"kot","region1","4wk",2016-02-08,"2015/2016",1.97011,NA,-2.1982250776698
"kot","region1","4wk",2016-02-15,"2015/2016",2.00001,NA,-2.1982250776698
"kot","region1","4wk",2016-02-22,"2015/2016",2.54487,NA,-2.1982250776698
"kot","region1","4wk",2016-02-29,"2015/2016",2.20908,NA,-2.1982250776698
"kot","region1","4wk",2016-03-07,"2015/2016",2.01418,NA,-2.1982250776698
"kot","region1","4wk",2016-03-14,"2015/2016",2.04122,NA,-2.1982250776698
"kot","region1","4wk",2016-03-21,"2015/2016",1.7142,NA,-2.1982250776698
"kot","region1","4wk",2016-03-28,"2015/2016",1.57636,NA,-2.1982250776698
"kot","region1","4wk",2016-04-04,"2015/2016",1.62609,NA,-2.1982250776698
"kot","region1","4wk",2016-04-11,"2015/2016",1.13384,NA,-2.1982250776698
"kot","region1","4wk",2016-04-18,"2015/2016",1.06983,NA,-2.1982250776698
"kot","region1","4wk",2016-04-25,"2015/2016",0.899248,NA,-2.1982250776698
"kot","region1","4wk",2016-05-02,"2015/2016",0.896441,NA,-2.1982250776698
"kot","region1","4wk",2016-05-09,"2015/2016",0.844339,NA,-2.1982250776698
"kot","region1","4wk",2016-05-16,"2015/2016",0.715984,NA,-2.1982250776698
"kot","region10","1wk",2015-11-02,"2015/2016",0.853014,NA,-2.1982250776698
"kot","region10","1wk",2015-11-09,"2015/2016",0.526763,NA,-2.1982250776698
"kot","region10","1wk",2015-11-16,"2015/2016",0.891904,NA,-2.1982250776698
"kot","region10","1wk",2015-11-23,"2015/2016",0.694108,NA,-2.1982250776698
"kot","region10","1wk",2015-12-01,"2015/2016",0.82039,NA,-2.1982250776698
"kot","region10","1wk",2015-12-07,"2015/2016",0.812498,NA,-2.1982250776698
"kot","region10","1wk",2015-12-14,"2015/2016",0.594886,NA,-2.1982250776698
"kot","region10","1wk",2015-12-21,"2015/2016",0.658719,NA,-2.1982250776698
"kot","region10","1wk",2015-12-30,"2015/2016",0.66188,NA,-2.1982250776698
"kot","region10","1wk",2016-01-06,"2015/2016",0.791975,NA,-2.1982250776698
"kot","region10","1wk",2016-01-11,"2015/2016",0.888661,NA,-2.1982250776698
"kot","region10","1wk",2016-01-18,"2015/2016",1.1,NA,-2.1982250776698
"kot","region10","1wk",2016-01-25,"2015/2016",1.3789,NA,-2.1982250776698
"kot","region10","1wk",2016-02-01,"2015/2016",1.41403,NA,-2.1982250776698
"kot","region10","1wk",2016-02-08,"2015/2016",1.65259,NA,-2.1982250776698
"kot","region10","1wk",2016-02-15,"2015/2016",1.73793,NA,-2.1982250776698
"kot","region10","1wk",2016-02-22,"2015/2016",2.44289,NA,-2.1982250776698
"kot","region10","1wk",2016-02-29,"2015/2016",2.13499,NA,-2.1982250776698
"kot","region10","1wk",2016-03-07,"2015/2016",1.98941,NA,-2.1982250776698
"kot","region10","1wk",2016-03-14,"2015/2016",2.21239,NA,-2.1982250776698
"kot","region10","1wk",2016-03-21,"2015/2016",2.17566,NA,-2.1982250776698
"kot","region10","1wk",2016-03-28,"2015/2016",1.707,NA,-2.1982250776698
"kot","region10","1wk",2016-04-04,"2015/2016",1.77751,NA,-2.1982250776698
"kot","region10","1wk",2016-04-11,"2015/2016",1.71131,NA,-2.1982250776698
"kot","region10","1wk",2016-04-18,"2015/2016",0.994849,NA,-2.1982250776698
"kot","region10","1wk",2016-04-25,"2015/2016",0.797965,NA,-2.1982250776698
"kot","region10","1wk",2016-05-02,"2015/2016",0.74733,NA,-2.1982250776698
"kot","region10","1wk",2016-05-09,"2015/2016",0.940669,NA,-2.1982250776698
"kot","region10","1wk",2016-05-16,"2015/2016",0.529396,NA,-2.1982250776698
"kot","region10","2wk",2015-11-02,"2015/2016",0.526763,NA,-2.1982250776698
"kot","region10","2wk",2015-11-09,"2015/2016",0.891904,NA,-2.1982250776698
"kot","region10","2wk",2015-11-16,"2015/2016",0.694108,NA,-2.1982250776698
"kot","region10","2wk",2015-11-23,"2015/2016",0.82039,NA,-2.1982250776698
"kot","region10","2wk",2015-12-01,"2015/2016",0.812498,NA,-2.1982250776698
"kot","region10","2wk",2015-12-07,"2015/2016",0.594886,NA,-2.1982250776698
"kot","region10","2wk",2015-12-14,"2015/2016",0.658719,NA,-2.1982250776698
"kot","region10","2wk",2015-12-21,"2015/2016",0.66188,NA,-2.1982250776698
"kot","region10","2wk",2015-12-30,"2015/2016",0.791975,NA,-2.1982250776698
"kot","region10","2wk",2016-01-06,"2015/2016",0.888661,NA,-2.1982250776698
"kot","region10","2wk",2016-01-11,"2015/2016",1.1,NA,-2.1982250776698
"kot","region10","2wk",2016-01-18,"2015/2016",1.3789,NA,-2.1982250776698
"kot","region10","2wk",2016-01-25,"2015/2016",1.41403,NA,-2.1982250776698
"kot","region10","2wk",2016-02-01,"2015/2016",1.65259,NA,-2.1982250776698
"kot","region10","2wk",2016-02-08,"2015/2016",1.73793,NA,-2.1982250776698
"kot","region10","2wk",2016-02-15,"2015/2016",2.44289,NA,-2.1982250776698
"kot","region10","2wk",2016-02-22,"2015/2016",2.13499,NA,-2.1982250776698
"kot","region10","2wk",2016-02-29,"2015/2016",1.98941,NA,-2.1982250776698
"kot","region10","2wk",2016-03-07,"2015/2016",2.21239,NA,-2.1982250776698
"kot","region10","2wk",2016-03-14,"2015/2016",2.17566,NA,-2.1982250776698
"kot","region10","2wk",2016-03-21,"2015/2016",1.707,NA,-2.1982250776698
"kot","region10","2wk",2016-03-28,"2015/2016",1.77751,NA,-2.1982250776698
"kot","region10","2wk",2016-04-04,"2015/2016",1.71131,NA,-2.1982250776698
"kot","region10","2wk",2016-04-11,"2015/2016",0.994849,NA,-2.1982250776698
"kot","region10","2wk",2016-04-18,"2015/2016",0.797965,NA,-2.1982250776698
"kot","region10","2wk",2016-04-25,"2015/2016",0.74733,NA,-2.1982250776698
"kot","region10","2wk",2016-05-02,"2015/2016",0.940669,NA,-2.1982250776698
"kot","region10","2wk",2016-05-09,"2015/2016",0.529396,NA,-2.1982250776698
"kot","region10","2wk",2016-05-16,"2015/2016",0.530742,NA,-2.1982250776698
"kot","region10","3wk",2015-11-02,"2015/2016",0.891904,NA,-2.1982250776698
"kot","region10","3wk",2015-11-09,"2015/2016",0.694108,NA,-2.1982250776698
"kot","region10","3wk",2015-11-16,"2015/2016",0.82039,NA,-2.1982250776698
"kot","region10","3wk",2015-11-23,"2015/2016",0.812498,NA,-2.1982250776698
"kot","region10","3wk",2015-12-01,"2015/2016",0.594886,NA,-2.1982250776698
"kot","region10","3wk",2015-12-07,"2015/2016",0.658719,NA,-2.1982250776698
"kot","region10","3wk",2015-12-14,"2015/2016",0.66188,NA,-2.1982250776698
"kot","region10","3wk",2015-12-21,"2015/2016",0.791975,NA,-2.1982250776698
"kot","region10","3wk",2015-12-30,"2015/2016",0.888661,NA,-2.1982250776698
"kot","region10","3wk",2016-01-06,"2015/2016",1.1,NA,-2.1982250776698
"kot","region10","3wk",2016-01-11,"2015/2016",1.3789,NA,-2.1982250776698
"kot","region10","3wk",2016-01-18,"2015/2016",1.41403,NA,-2.1982250776698
"kot","region10","3wk",2016-01-25,"2015/2016",1.65259,NA,-2.1982250776698
"kot","region10","3wk",2016-02-01,"2015/2016",1.73793,NA,-2.1982250776698
"kot","region10","3wk",2016-02-08,"2015/2016",2.44289,NA,-2.1982250776698
"kot","region10","3wk",2016-02-15,"2015/2016",2.13499,NA,-2.1982250776698
"kot","region10","3wk",2016-02-22,"2015/2016",1.98941,NA,-2.1982250776698
"kot","region10","3wk",2016-02-29,"2015/2016",2.21239,NA,-2.1982250776698
"kot","region10","3wk",2016-03-07,"2015/2016",2.17566,NA,-2.1982250776698
"kot","region10","3wk",2016-03-14,"2015/2016",1.707,NA,-2.1982250776698
"kot","region10","3wk",2016-03-21,"2015/2016",1.77751,NA,-2.1982250776698
"kot","region10","3wk",2016-03-28,"2015/2016",1.71131,NA,-2.1982250776698
"kot","region10","3wk",2016-04-04,"2015/2016",0.994849,NA,-2.1982250776698
"kot","region10","3wk",2016-04-11,"2015/2016",0.797965,NA,-2.1982250776698
"kot","region10","3wk",2016-04-18,"2015/2016",0.74733,NA,-2.1982250776698
"kot","region10","3wk",2016-04-25,"2015/2016",0.940669,NA,-2.1982250776698
"kot","region10","3wk",2016-05-02,"2015/2016",0.529396,NA,-2.1982250776698
"kot","region10","3wk",2016-05-09,"2015/2016",0.530742,NA,-2.1982250776698
"kot","region10","3wk",2016-05-16,"2015/2016",0.206955,NA,-2.60369018577797
"kot","region10","4wk",2015-11-02,"2015/2016",0.694108,NA,-2.1982250776698
"kot","region10","4wk",2015-11-09,"2015/2016",0.82039,NA,-2.1982250776698
"kot","region10","4wk",2015-11-16,"2015/2016",0.812498,NA,-2.1982250776698
"kot","region10","4wk",2015-11-23,"2015/2016",0.594886,NA,-2.1982250776698
"kot","region10","4wk",2015-12-01,"2015/2016",0.658719,NA,-2.1982250776698
"kot","region10","4wk",2015-12-07,"2015/2016",0.66188,NA,-2.1982250776698
"kot","region10","4wk",2015-12-14,"2015/2016",0.791975,NA,-2.1982250776698
"kot","region10","4wk",2015-12-21,"2015/2016",0.888661,NA,-2.1982250776698
"kot","region10","4wk",2015-12-30,"2015/2016",1.1,NA,-2.1982250776698
"kot","region10","4wk",2016-01-06,"2015/2016",1.3789,NA,-2.1982250776698
"kot","region10","4wk",2016-01-11,"2015/2016",1.41403,NA,-2.1982250776698
"kot","region10","4wk",2016-01-18,"2015/2016",1.65259,NA,-2.1982250776698
"kot","region10","4wk",2016-01-25,"2015/2016",1.73793,NA,-2.1982250776698
"kot","region10","4wk",2016-02-01,"2015/2016",2.44289,NA,-2.1982250776698
"kot","region10","4wk",2016-02-08,"2015/2016",2.13499,NA,-2.1982250776698
"kot","region10","4wk",2016-02-15,"2015/2016",1.98941,NA,-2.1982250776698
"kot","region10","4wk",2016-02-22,"2015/2016",2.21239,NA,-2.1982250776698
"kot","region10","4wk",2016-02-29,"2015/2016",2.17566,NA,-2.1982250776698
"kot","region10","4wk",2016-03-07,"2015/2016",1.707,NA,-2.1982250776698
"kot","region10","4wk",2016-03-14,"2015/2016",1.77751,NA,-2.1982250776698
"kot","region10","4wk",2016-03-21,"2015/2016",1.71131,NA,-2.1982250776698
"kot","region10","4wk",2016-03-28,"2015/2016",0.994849,NA,-2.1982250776698
"kot","region10","4wk",2016-04-04,"2015/2016",0.797965,NA,-2.1982250776698
"kot","region10","4wk",2016-04-11,"2015/2016",0.74733,NA,-2.1982250776698
"kot","region10","4wk",2016-04-18,"2015/2016",0.940669,NA,-2.1982250776698
"kot","region10","4wk",2016-04-25,"2015/2016",0.529396,NA,-2.1982250776698
"kot","region10","4wk",2016-05-02,"2015/2016",0.530742,NA,-2.1982250776698
"kot","region10","4wk",2016-05-09,"2015/2016",0.206955,NA,-2.60369018577797
"kot","region10","4wk",2016-05-16,"2015/2016",0.187745,NA,-2.60369018577797
"kot","region2","1wk",2015-11-02,"2015/2016",1.10278,NA,-2.1982250776698
"kot","region2","1wk",2015-11-09,"2015/2016",1.21684,NA,-2.1982250776698
"kot","region2","1wk",2015-11-16,"2015/2016",1.07336,NA,-2.1982250776698
"kot","region2","1wk",2015-11-23,"2015/2016",1.3633,NA,-2.1982250776698
"kot","region2","1wk",2015-12-01,"2015/2016",1.35069,NA,-2.1982250776698
"kot","region2","1wk",2015-12-07,"2015/2016",1.57092,NA,-2.1982250776698
"kot","region2","1wk",2015-12-14,"2015/2016",1.86092,NA,-2.1982250776698
"kot","region2","1wk",2015-12-21,"2015/2016",1.74541,NA,-2.1982250776698
"kot","region2","1wk",2015-12-30,"2015/2016",2.29498,NA,-2.1982250776698
"kot","region2","1wk",2016-01-06,"2015/2016",2.30133,NA,-2.1982250776698
"kot","region2","1wk",2016-01-11,"2015/2016",1.77591,NA,-2.1982250776698
"kot","region2","1wk",2016-01-18,"2015/2016",2.37764,NA,-2.1982250776698
"kot","region2","1wk",2016-01-25,"2015/2016",2.18428,NA,-2.1982250776698
"kot","region2","1wk",2016-02-01,"2015/2016",2.32815,NA,-2.1982250776698
"kot","region2","1wk",2016-02-08,"2015/2016",2.50124,NA,-2.1982250776698
"kot","region2","1wk",2016-02-15,"2015/2016",3.22646,NA,-2.1982250776698
"kot","region2","1wk",2016-02-22,"2015/2016",2.76832,NA,-2.1982250776698
"kot","region2","1wk",2016-02-29,"2015/2016",3.17342,NA,-2.1982250776698
"kot","region2","1wk",2016-03-07,"2015/2016",3.69465,NA,-2.1982250776698
"kot","region2","1wk",2016-03-14,"2015/2016",4.01335,NA,-2.1982250776698
"kot","region2","1wk",2016-03-21,"2015/2016",4.07985,NA,-2.1982250776698
"kot","region2","1wk",2016-03-28,"2015/2016",3.34526,NA,-2.1982250776698
"kot","region2","1wk",2016-04-04,"2015/2016",2.3,NA,-2.1982250776698
"kot","region2","1wk",2016-04-11,"2015/2016",1.9742,NA,-2.1982250776698
"kot","region2","1wk",2016-04-18,"2015/2016",2.22224,NA,-2.1982250776698
"kot","region2","1wk",2016-04-25,"2015/2016",2.00991,NA,-2.1982250776698
"kot","region2","1wk",2016-05-02,"2015/2016",1.6754,NA,-2.1982250776698
"kot","region2","1wk",2016-05-09,"2015/2016",1.4765,NA,-2.1982250776698
"kot","region2","1wk",2016-05-16,"2015/2016",1.28867,NA,-2.1982250776698
"kot","region2","2wk",2015-11-02,"2015/2016",1.21684,NA,-2.1982250776698
"kot","region2","2wk",2015-11-09,"2015/2016",1.07336,NA,-2.1982250776698
"kot","region2","2wk",2015-11-16,"2015/2016",1.3633,NA,-2.1982250776698
"kot","region2","2wk",2015-11-23,"2015/2016",1.35069,NA,-2.1982250776698
"kot","region2","2wk",2015-12-01,"2015/2016",1.57092,NA,-2.1982250776698
"kot","region2","2wk",2015-12-07,"2015/2016",1.86092,NA,-2.1982250776698
"kot","region2","2wk",2015-12-14,"2015/2016",1.74541,NA,-2.1982250776698
"kot","region2","2wk",2015-12-21,"2015/2016",2.29498,NA,-2.1982250776698
"kot","region2","2wk",2015-12-30,"2015/2016",2.30133,NA,-2.1982250776698
"kot","region2","2wk",2016-01-06,"2015/2016",1.77591,NA,-2.1982250776698
"kot","region2","2wk",2016-01-11,"2015/2016",2.37764,NA,-2.1982250776698
"kot","region2","2wk",2016-01-18,"2015/2016",2.18428,NA,-2.1982250776698
"kot","region2","2wk",2016-01-25,"2015/2016",2.32815,NA,-2.1982250776698
"kot","region2","2wk",2016-02-01,"2015/2016",2.50124,NA,-2.1982250776698
"kot","region2","2wk",2016-02-08,"2015/2016",3.22646,NA,-2.1982250776698
"kot","region2","2wk",2016-02-15,"2015/2016",2.76832,NA,-2.1982250776698
"kot","region2","2wk",2016-02-22,"2015/2016",3.17342,NA,-2.1982250776698
"kot","region2","2wk",2016-02-29,"2015/2016",3.69465,NA,-2.1982250776698
"kot","region2","2wk",2016-03-07,"2015/2016",4.01335,NA,-2.1982250776698
"kot","region2","2wk",2016-03-14,"2015/2016",4.07985,NA,-2.1982250776698
"kot","region2","2wk",2016-03-21,"2015/2016",3.34526,NA,-2.1982250776698
"kot","region2","2wk",2016-03-28,"2015/2016",2.3,NA,-2.1982250776698
"kot","region2","2wk",2016-04-04,"2015/2016",1.9742,NA,-2.1982250776698
"kot","region2","2wk",2016-04-11,"2015/2016",2.22224,NA,-2.1982250776698
"kot","region2","2wk",2016-04-18,"2015/2016",2.00991,NA,-2.1982250776698
"kot","region2","2wk",2016-04-25,"2015/2016",1.6754,NA,-2.1982250776698
"kot","region2","2wk",2016-05-02,"2015/2016",1.4765,NA,-2.1982250776698
"kot","region2","2wk",2016-05-09,"2015/2016",1.28867,NA,-2.1982250776698
"kot","region2","2wk",2016-05-16,"2015/2016",1.25627,NA,-2.1982250776698
"kot","region2","3wk",2015-11-02,"2015/2016",1.07336,NA,-2.1982250776698
"kot","region2","3wk",2015-11-09,"2015/2016",1.3633,NA,-2.1982250776698
"kot","region2","3wk",2015-11-16,"2015/2016",1.35069,NA,-2.1982250776698
"kot","region2","3wk",2015-11-23,"2015/2016",1.57092,NA,-2.1982250776698
"kot","region2","3wk",2015-12-01,"2015/2016",1.86092,NA,-2.1982250776698
"kot","region2","3wk",2015-12-07,"2015/2016",1.74541,NA,-2.1982250776698
"kot","region2","3wk",2015-12-14,"2015/2016",2.29498,NA,-2.1982250776698
"kot","region2","3wk",2015-12-21,"2015/2016",2.30133,NA,-2.1982250776698
"kot","region2","3wk",2015-12-30,"2015/2016",1.77591,NA,-2.1982250776698
"kot","region2","3wk",2016-01-06,"2015/2016",2.37764,NA,-2.1982250776698
"kot","region2","3wk",2016-01-11,"2015/2016",2.18428,NA,-2.1982250776698
"kot","region2","3wk",2016-01-18,"2015/2016",2.32815,NA,-2.1982250776698
"kot","region2","3wk",2016-01-25,"2015/2016",2.50124,NA,-2.1982250776698
"kot","region2","3wk",2016-02-01,"2015/2016",3.22646,NA,-2.1982250776698
"kot","region2","3wk",2016-02-08,"2015/2016",2.76832,NA,-2.1982250776698
"kot","region2","3wk",2016-02-15,"2015/2016",3.17342,NA,-2.1982250776698
"kot","region2","3wk",2016-02-22,"2015/2016",3.69465,NA,-2.1982250776698
"kot","region2","3wk",2016-02-29,"2015/2016",4.01335,NA,-2.1982250776698
"kot","region2","3wk",2016-03-07,"2015/2016",4.07985,NA,-2.1982250776698
"kot","region2","3wk",2016-03-14,"2015/2016",3.34526,NA,-2.1982250776698
"kot","region2","3wk",2016-03-21,"2015/2016",2.3,NA,-2.1982250776698
"kot","region2","3wk",2016-03-28,"2015/2016",1.9742,NA,-2.1982250776698
"kot","region2","3wk",2016-04-04,"2015/2016",2.22224,NA,-2.1982250776698
"kot","region2","3wk",2016-04-11,"2015/2016",2.00991,NA,-2.1982250776698
"kot","region2","3wk",2016-04-18,"2015/2016",1.6754,NA,-2.1982250776698
"kot","region2","3wk",2016-04-25,"2015/2016",1.4765,NA,-2.1982250776698
"kot","region2","3wk",2016-05-02,"2015/2016",1.28867,NA,-2.1982250776698
"kot","region2","3wk",2016-05-09,"2015/2016",1.25627,NA,-2.1982250776698
"kot","region2","3wk",2016-05-16,"2015/2016",1.21889,NA,-2.1982250776698
"kot","region2","4wk",2015-11-02,"2015/2016",1.3633,NA,-2.1982250776698
"kot","region2","4wk",2015-11-09,"2015/2016",1.35069,NA,-2.1982250776698
"kot","region2","4wk",2015-11-16,"2015/2016",1.57092,NA,-2.1982250776698
"kot","region2","4wk",2015-11-23,"2015/2016",1.86092,NA,-2.1982250776698
"kot","region2","4wk",2015-12-01,"2015/2016",1.74541,NA,-2.1982250776698
"kot","region2","4wk",2015-12-07,"2015/2016",2.29498,NA,-2.1982250776698
"kot","region2","4wk",2015-12-14,"2015/2016",2.30133,NA,-2.1982250776698
"kot","region2","4wk",2015-12-21,"2015/2016",1.77591,NA,-2.1982250776698
"kot","region2","4wk",2015-12-30,"2015/2016",2.37764,NA,-2.1982250776698
"kot","region2","4wk",2016-01-06,"2015/2016",2.18428,NA,-2.1982250776698
"kot","region2","4wk",2016-01-11,"2015/2016",2.32815,NA,-2.1982250776698
"kot","region2","4wk",2016-01-18,"2015/2016",2.50124,NA,-2.1982250776698
"kot","region2","4wk",2016-01-25,"2015/2016",3.22646,NA,-2.1982250776698
"kot","region2","4wk",2016-02-01,"2015/2016",2.76832,NA,-2.1982250776698
"kot","region2","4wk",2016-02-08,"2015/2016",3.17342,NA,-2.1982250776698
"kot","region2","4wk",2016-02-15,"2015/2016",3.69465,NA,-2.1982250776698
"kot","region2","4wk",2016-02-22,"2015/2016",4.01335,NA,-2.1982250776698
"kot","region2","4wk",2016-02-29,"2015/2016",4.07985,NA,-2.1982250776698
"kot","region2","4wk",2016-03-07,"2015/2016",3.34526,NA,-2.1982250776698
"kot","region2","4wk",2016-03-14,"2015/2016",2.3,NA,-2.1982250776698
"kot","region2","4wk",2016-03-21,"2015/2016",1.9742,NA,-2.1982250776698
"kot","region2","4wk",2016-03-28,"2015/2016",2.22224,NA,-2.1982250776698
"kot","region2","4wk",2016-04-04,"2015/2016",2.00991,NA,-2.1982250776698
"kot","region2","4wk",2016-04-11,"2015/2016",1.6754,NA,-2.1982250776698
"kot","region2","4wk",2016-04-18,"2015/2016",1.4765,NA,-2.1982250776698
"kot","region2","4wk",2016-04-25,"2015/2016",1.28867,NA,-2.1982250776698
"kot","region2","4wk",2016-05-02,"2015/2016",1.25627,NA,-2.1982250776698
"kot","region2","4wk",2016-05-09,"2015/2016",1.21889,NA,-2.1982250776698
"kot","region2","4wk",2016-05-16,"2015/2016",0.834456,NA,-2.1982250776698
"kot","region3","1wk",2015-11-02,"2015/2016",1.39535,NA,-2.1982250776698
"kot","region3","1wk",2015-11-09,"2015/2016",1.53198,NA,-2.1982250776698
"kot","region3","1wk",2015-11-16,"2015/2016",1.57587,NA,-2.1982250776698
"kot","region3","1wk",2015-11-23,"2015/2016",1.72001,NA,-2.1982250776698
"kot","region3","1wk",2015-12-01,"2015/2016",2.17414,NA,-2.1982250776698
"kot","region3","1wk",2015-12-07,"2015/2016",1.83996,NA,-2.1982250776698
"kot","region3","1wk",2015-12-14,"2015/2016",2.02023,NA,-2.1982250776698
"kot","region3","1wk",2015-12-21,"2015/2016",2.27837,NA,-2.1982250776698
"kot","region3","1wk",2015-12-30,"2015/2016",2.81511,NA,-2.1982250776698
"kot","region3","1wk",2016-01-06,"2015/2016",2.97706,NA,-2.1982250776698
"kot","region3","1wk",2016-01-11,"2015/2016",2.38365,NA,-2.1982250776698
"kot","region3","1wk",2016-01-18,"2015/2016",2.32746,NA,-2.1982250776698
"kot","region3","1wk",2016-01-25,"2015/2016",2.28403,NA,-2.1982250776698
"kot","region3","1wk",2016-02-01,"2015/2016",2.23747,NA,-2.1982250776698
"kot","region3","1wk",2016-02-08,"2015/2016",1.97779,NA,-2.1982250776698
"kot","region3","1wk",2016-02-15,"2015/2016",2.25924,NA,-2.1982250776698
"kot","region3","1wk",2016-02-22,"2015/2016",2.5782,NA,-2.1982250776698
"kot","region3","1wk",2016-02-29,"2015/2016",2.92751,NA,-2.1982250776698
"kot","region3","1wk",2016-03-07,"2015/2016",3.28807,NA,-2.1982250776698
"kot","region3","1wk",2016-03-14,"2015/2016",3.98252,NA,-2.1982250776698
"kot","region3","1wk",2016-03-21,"2015/2016",3.21284,NA,-2.1982250776698
"kot","region3","1wk",2016-03-28,"2015/2016",2.99606,NA,-2.1982250776698
"kot","region3","1wk",2016-04-04,"2015/2016",2.50929,NA,-2.1982250776698
"kot","region3","1wk",2016-04-11,"2015/2016",2.09474,NA,-2.1982250776698
"kot","region3","1wk",2016-04-18,"2015/2016",2.18285,NA,-2.1982250776698
"kot","region3","1wk",2016-04-25,"2015/2016",2.29379,NA,-2.1982250776698
"kot","region3","1wk",2016-05-02,"2015/2016",2.15528,NA,-2.1982250776698
"kot","region3","1wk",2016-05-09,"2015/2016",1.88899,NA,-2.1982250776698
"kot","region3","1wk",2016-05-16,"2015/2016",1.72984,NA,-2.1982250776698
"kot","region3","2wk",2015-11-02,"2015/2016",1.53198,NA,-2.1982250776698
"kot","region3","2wk",2015-11-09,"2015/2016",1.57587,NA,-2.1982250776698
"kot","region3","2wk",2015-11-16,"2015/2016",1.72001,NA,-2.1982250776698
"kot","region3","2wk",2015-11-23,"2015/2016",2.17414,NA,-2.1982250776698
"kot","region3","2wk",2015-12-01,"2015/2016",1.83996,NA,-2.1982250776698
"kot","region3","2wk",2015-12-07,"2015/2016",2.02023,NA,-2.1982250776698
"kot","region3","2wk",2015-12-14,"2015/2016",2.27837,NA,-2.1982250776698
"kot","region3","2wk",2015-12-21,"2015/2016",2.81511,NA,-2.1982250776698
"kot","region3","2wk",2015-12-30,"2015/2016",2.97706,NA,-2.1982250776698
"kot","region3","2wk",2016-01-06,"2015/2016",2.38365,NA,-2.1982250776698
"kot","region3","2wk",2016-01-11,"2015/2016",2.32746,NA,-2.1982250776698
"kot","region3","2wk",2016-01-18,"2015/2016",2.28403,NA,-2.1982250776698
"kot","region3","2wk",2016-01-25,"2015/2016",2.23747,NA,-2.1982250776698
"kot","region3","2wk",2016-02-01,"2015/2016",1.97779,NA,-2.1982250776698
"kot","region3","2wk",2016-02-08,"2015/2016",2.25924,NA,-2.1982250776698
"kot","region3","2wk",2016-02-15,"2015/2016",2.5782,NA,-2.1982250776698
"kot","region3","2wk",2016-02-22,"2015/2016",2.92751,NA,-2.1982250776698
"kot","region3","2wk",2016-02-29,"2015/2016",3.28807,NA,-2.1982250776698
"kot","region3","2wk",2016-03-07,"2015/2016",3.98252,NA,-2.1982250776698
"kot","region3","2wk",2016-03-14,"2015/2016",3.21284,NA,-2.1982250776698
"kot","region3","2wk",2016-03-21,"2015/2016",2.99606,NA,-2.1982250776698
"kot","region3","2wk",2016-03-28,"2015/2016",2.50929,NA,-2.1982250776698
"kot","region3","2wk",2016-04-04,"2015/2016",2.09474,NA,-2.1982250776698
"kot","region3","2wk",2016-04-11,"2015/2016",2.18285,NA,-2.1982250776698
"kot","region3","2wk",2016-04-18,"2015/2016",2.29379,NA,-2.1982250776698
"kot","region3","2wk",2016-04-25,"2015/2016",2.15528,NA,-2.1982250776698
"kot","region3","2wk",2016-05-02,"2015/2016",1.88899,NA,-2.1982250776698
"kot","region3","2wk",2016-05-09,"2015/2016",1.72984,NA,-2.1982250776698
"kot","region3","2wk",2016-05-16,"2015/2016",1.66239,NA,-2.1982250776698
"kot","region3","3wk",2015-11-02,"2015/2016",1.57587,NA,-2.1982250776698
"kot","region3","3wk",2015-11-09,"2015/2016",1.72001,NA,-2.1982250776698
"kot","region3","3wk",2015-11-16,"2015/2016",2.17414,NA,-2.1982250776698
"kot","region3","3wk",2015-11-23,"2015/2016",1.83996,NA,-2.1982250776698
"kot","region3","3wk",2015-12-01,"2015/2016",2.02023,NA,-2.1982250776698
"kot","region3","3wk",2015-12-07,"2015/2016",2.27837,NA,-2.1982250776698
"kot","region3","3wk",2015-12-14,"2015/2016",2.81511,NA,-2.1982250776698
"kot","region3","3wk",2015-12-21,"2015/2016",2.97706,NA,-2.1982250776698
"kot","region3","3wk",2015-12-30,"2015/2016",2.38365,NA,-2.1982250776698
"kot","region3","3wk",2016-01-06,"2015/2016",2.32746,NA,-2.1982250776698
"kot","region3","3wk",2016-01-11,"2015/2016",2.28403,NA,-2.1982250776698
"kot","region3","3wk",2016-01-18,"2015/2016",2.23747,NA,-2.1982250776698
"kot","region3","3wk",2016-01-25,"2015/2016",1.97779,NA,-2.1982250776698
"kot","region3","3wk",2016-02-01,"2015/2016",2.25924,NA,-2.1982250776698
"kot","region3","3wk",2016-02-08,"2015/2016",2.5782,NA,-2.1982250776698
"kot","region3","3wk",2016-02-15,"2015/2016",2.92751,NA,-2.1982250776698
"kot","region3","3wk",2016-02-22,"2015/2016",3.28807,NA,-2.1982250776698
"kot","region3","3wk",2016-02-29,"2015/2016",3.98252,NA,-2.1982250776698
"kot","region3","3wk",2016-03-07,"2015/2016",3.21284,NA,-2.1982250776698
"kot","region3","3wk",2016-03-14,"2015/2016",2.99606,NA,-2.1982250776698
"kot","region3","3wk",2016-03-21,"2015/2016",2.50929,NA,-2.1982250776698
"kot","region3","3wk",2016-03-28,"2015/2016",2.09474,NA,-2.1982250776698
"kot","region3","3wk",2016-04-04,"2015/2016",2.18285,NA,-2.1982250776698
